reg_0,reg_1,frw_0,frw_1,true,ID,reg_sum,frw_sum
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969920857401534,0.0300791425984659,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969920857401534,0.0300791425984659,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.99999877794542,1.22205457997591e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969966115824254,0.0300338841757457,0.999998849498527,1.15050147268784e-06,0,2019-09-26 00:48:52,1.03,1
0.969920857401534,0.0300791425984659,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.99999877794542,1.22205457997591e-06,0,2019-09-26 00:48:52,1.03,1
0.96984981942231,0.03015018057769,0.999998849498527,1.15050147268784e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.99999877794542,1.22205457997591e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969920857401534,0.0300791425984659,0.99999877794542,1.22205457997591e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.99999877794542,1.22205457997591e-06,0,2019-09-26 00:48:52,1.03,1
0.969830151427341,0.0301698485726589,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969920857401534,0.0300791425984659,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
0.969957702706521,0.0300422972934789,0.999998841402264,1.15859773593611e-06,0,2019-09-26 00:48:52,1.03,1
