reg_0,reg_1,frw_0,frw_1,true,ID,reg_sum,frw_sum
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,0,2019-09-25 02:51:09,1,1
0.788671428571429,0.211328571428571,0.997553570100243,0.00244642989975659,1,2019-09-25 02:51:09,1,1
0.904041091559653,0.0959589084403466,0.998821019068202,0.00117898093179756,1,2019-09-25 02:51:09,1,1
0.918312491502396,0.081687508497604,0.999146136179454,0.000853863820545783,1,2019-09-25 02:51:09,1,1
0.984468011919765,0.0155319880802351,0.999672908120589,0.00032709187941114,1,2019-09-25 02:51:09,1,1
0.788671428571429,0.211328571428571,0.997553570100243,0.00244642989975659,1,2019-09-25 02:51:09,1,1
0.794374262811337,0.205625737188663,0.99774538442394,0.00225461557606,1,2019-09-25 02:51:09,1,1
0.788671428571429,0.211328571428571,0.997553570100243,0.00244642989975659,1,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,1,2019-09-25 02:51:09,1,1
0.788671428571429,0.211328571428571,0.997553570100243,0.00244642989975659,1,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,1,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999672908120589,0.00032709187941114,1,2019-09-25 02:51:09,1,1
0.949885278296734,0.0501147217032658,0.998821019068202,0.00117898093179756,1,2019-09-25 02:51:09,1,1
0.794374262811337,0.205625737188663,0.997683105451715,0.00231689454828488,1,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999571804811044,0.000428195188956309,1,2019-09-25 02:51:09,1,1
0.840218449548418,0.159781550451582,0.997683105451715,0.00231689454828488,1,2019-09-25 02:51:09,1,1
0.794374262811337,0.205625737188663,0.997683105451715,0.00231689454828488,1,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999571804811044,0.000428195188956309,1,2019-09-25 02:51:09,1,1
0.794374262811337,0.205625737188663,0.997683105451715,0.00231689454828488,1,2019-09-25 02:51:09,1,1
0.788671428571429,0.211328571428571,0.997553570100243,0.00244642989975659,1,2019-09-25 02:51:09,1,1
0.897813992048899,0.102186007951101,0.998472715531877,0.00152728446812335,1,2019-09-25 02:51:09,1,1
0.788671428571429,0.211328571428571,0.997553570100243,0.00244642989975659,1,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999571804811044,0.000428195188956309,1,2019-09-25 02:51:09,1,1
0.788671428571429,0.211328571428571,0.997553570100243,0.00244642989975659,1,2019-09-25 02:51:09,1,1
0.940259595086098,0.0597404049139024,0.998433891194556,0.00156610880544363,1,2019-09-25 02:51:09,1,1
0.788671428571429,0.211328571428571,0.997592394437564,0.00240760556243631,1,2019-09-25 02:51:09,1,1
0.891206851651265,0.108793148348735,0.998821019068202,0.00117898093179756,1,2019-09-25 02:51:09,1,1
0.794374262811337,0.205625737188663,0.997683105451715,0.00231689454828488,1,2019-09-25 02:51:09,1,1
0.788671428571429,0.211328571428571,0.997553570100243,0.00244642989975659,1,2019-09-25 02:51:09,1,1
0.788671428571429,0.211328571428571,0.997615849072468,0.00238415092753171,1,2019-09-25 02:51:09,1,1
0.984468011919765,0.0155319880802351,0.999571804811044,0.000428195188956309,1,2019-09-25 02:51:09,1,1
0.935613878353992,0.0643861216460084,0.998922122377748,0.00107787762225239,1,2019-09-25 02:51:09,1,1
0.970210926319994,0.0297890736800061,0.998821019068202,0.00117898093179756,1,2019-09-25 02:51:09,1,1
0.788671428571429,0.211328571428571,0.997553570100243,0.00244642989975659,1,2019-09-25 02:51:09,1,1
0.918312491502396,0.081687508497604,0.998821019068202,0.00117898093179756,1,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,1,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,1,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,1,2019-09-25 02:51:09,1,1
0.820244215365767,0.179755784634233,0.997615849072468,0.00238415092753171,1,2019-09-25 02:51:09,1,1
0.788671428571429,0.211328571428571,0.997553570100243,0.00244642989975659,1,2019-09-25 02:51:09,1,1
0.788671428571429,0.211328571428571,0.997553570100243,0.00244642989975659,1,2019-09-25 02:51:09,1,1
0.883364023137094,0.116635976862906,0.998433891194556,0.00156610880544363,1,2019-09-25 02:51:09,1,1
0.846272697628935,0.153727302371065,0.99778420876126,0.00221579123873971,1,2019-09-25 02:51:09,1,1
0.889072583114191,0.110927416885809,0.998433891194556,0.00156610880544363,1,2019-09-25 02:51:09,1,1
0.788671428571429,0.211328571428571,0.997553570100243,0.00244642989975659,1,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,1,2019-09-25 02:51:09,1,1
0.788671428571429,0.211328571428571,0.997553570100243,0.00244642989975659,1,2019-09-25 02:51:09,1,1
0.788671428571429,0.211328571428571,0.997615849072468,0.00238415092753171,1,2019-09-25 02:51:09,1,1
0.912609657262488,0.0873903427375123,0.998691483716731,0.00130851628326927,1,2019-09-25 02:51:09,1,1
0.998739411862508,0.00126058813749246,0.999998025231841,1.97476815936284e-06,1,2019-09-25 02:51:09,1,1
0.874801183171449,0.125198816828552,0.998496170166781,0.00150382983321875,1,2019-09-25 02:51:09,1,1
0.794374262811337,0.205625737188663,0.997683105451715,0.00231689454828488,1,2019-09-25 02:51:09,1,1
0.788671428571429,0.211328571428571,0.997553570100243,0.00244642989975659,1,2019-09-25 02:51:09,1,1
